title,filepath,bbox
A photo of knob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000040471.jpg,"[62.57, 389.97, 7.19, 10.05]"
A photo of knob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000040471.jpg,"[54.52, 403.56, 7.48, 10.81]"
A photo of chopping_board,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000040471.jpg,"[119.82, 331.73, 59.46, 13.68]"
A photo of wall_socket,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000040471.jpg,"[81.01, 296.15, 10.11, 11.19]"
A photo of dishtowel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000480122.jpg,"[0.0, 385.95, 49.27, 128.32]"
A photo of dishtowel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000480122.jpg,"[80.98, 359.72, 60.14, 118.1]"
A photo of banana,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000480122.jpg,"[278.45, 380.93, 32.29, 54.47]"
A photo of banana,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000480122.jpg,"[312.27, 385.17, 15.17, 52.52]"
A photo of banana,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000480122.jpg,"[292.03, 385.43, 26.16, 52.27]"
A photo of banana,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000480122.jpg,"[324.92, 381.94, 20.32, 55.16]"
A photo of kitchen_sink,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000480122.jpg,"[449.82, 264.75, 190.18, 78.5]"
A photo of kitchen_sink,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000480122.jpg,"[117.47, 271.83, 121.87, 66.23]"
A photo of faucet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000480122.jpg,"[104.61, 218.18, 44.32, 49.82]"
A photo of faucet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000480122.jpg,"[517.89, 216.11, 23.53, 41.77]"
A photo of bowl,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000480122.jpg,"[262.21, 409.22, 110.31, 65.04]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[110.1, 299.8, 5.08, 13.53]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[212.54, 183.23, 4.47, 13.42]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[423.92, 282.89, 19.52, 2.63]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[272.95, 293.39, 5.29, 16.25]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[576.64, 140.62, 3.5, 20.72]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[206.95, 183.89, 5.11, 13.07]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[561.2, 310.99, 4.34, 22.99]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[593.13, 287.93, 25.12, 4.58]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[103.3, 301.45, 4.76, 15.19]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[548.07, 309.57, 4.11, 24.09]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[425.2, 305.01, 20.06, 6.43]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[505.55, 148.48, 4.45, 19.29]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[265.82, 293.11, 4.36, 15.62]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[386.72, 162.44, 4.59, 16.52]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[377.99, 163.2, 4.67, 16.45]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[497.61, 285.73, 22.48, 3.96]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[493.63, 150.19, 4.35, 18.23]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[281.75, 123.75, 5.55, 14.81]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[430.4, 353.46, 19.28, 4.96]"
A photo of paper_towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[150.5, 224.83, 14.29, 32.37]"
A photo of toaster,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[414.68, 218.64, 47.53, 32.99]"
A photo of faucet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[294.36, 193.2, 29.8, 56.28]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[554.65, 273.3, 85.35, 154.7]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[466.88, 272.47, 95.36, 155.53]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[487.39, 0.0, 86.08, 171.56]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[559.1, 0.0, 80.9, 166.71]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[170.94, 73.57, 104.86, 136.07]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[223.68, 15.33, 130.8, 141.74]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[428.38, 0.0, 73.55, 176.31]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[53.16, 268.43, 106.97, 133.79]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[372.17, 16.0, 69.01, 167.92]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[226.59, 266.44, 106.98, 114.35]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[404.65, 270.78, 64.07, 28.76]"
A photo of microwave_oven,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[516.07, 198.48, 98.44, 53.92]"
A photo of dishwasher,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[321.97, 270.11, 92.24, 123.16]"
A photo of kitchen_sink,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000097022.jpg,"[251.22, 251.07, 96.2, 10.72]"
A photo of chair,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[225.67, 227.43, 69.73, 79.76]"
A photo of chair,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[304.21, 226.08, 33.26, 40.39]"
A photo of chair,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[523.41, 342.61, 91.54, 17.0]"
A photo of chair,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[415.28, 346.36, 60.17, 81.64]"
A photo of drawer,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[127.29, 292.05, 23.91, 50.26]"
A photo of drawer,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[127.81, 328.32, 24.89, 58.13]"
A photo of drawer,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[38.25, 298.36, 47.24, 50.45]"
A photo of drawer,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[169.41, 257.2, 17.19, 23.74]"
A photo of drawer,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[148.99, 263.76, 21.34, 27.56]"
A photo of drawer,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[0.0, 317.32, 38.38, 49.61]"
A photo of drawer,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[127.4, 271.79, 23.82, 30.16]"
A photo of refrigerator,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[185.79, 165.75, 41.21, 179.87]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[115.64, 82.91, 21.48, 121.87]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[183.71, 98.49, 26.91, 50.1]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[137.72, 90.87, 16.97, 113.03]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[38.21, 325.7, 51.43, 102.3]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[0.0, 38.01, 97.67, 180.71]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[0.0, 348.74, 42.2, 79.26]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[150.72, 281.76, 22.1, 86.7]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[92.48, 69.87, 29.01, 136.46]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[170.71, 275.99, 17.93, 71.98]"
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[126.57, 292.5, 24.78, 49.9]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[541.22, 243.93, 6.8, 6.18]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[120.91, 188.44, 3.77, 13.1]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[168.35, 286.01, 5.11, 12.46]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[70.01, 185.89, 5.74, 17.02]"
A photo of doorknob,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[213.31, 202.24, 7.18, 72.13]"
A photo of magnet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[207.91, 176.15, 3.52, 10.26]"
A photo of magnet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[210.55, 175.64, 3.02, 5.53]"
A photo of magnet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[222.03, 209.62, 2.33, 3.97]"
A photo of magnet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[187.45, 185.68, 6.62, 10.22]"
A photo of magnet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[189.95, 168.0, 6.17, 6.29]"
A photo of magnet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[188.82, 198.96, 4.15, 9.85]"
A photo of magnet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[209.92, 188.87, 2.61, 5.59]"
A photo of magnet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[190.34, 172.73, 2.48, 3.9]"
A photo of magnet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[216.41, 184.85, 4.28, 9.91]"
A photo of lightbulb,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[256.08, 126.98, 8.81, 2.87]"
A photo of lightbulb,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[233.96, 109.45, 10.57, 3.59]"
A photo of lightbulb,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[350.81, 0.0, 22.37, 5.15]"
A photo of lightbulb,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[94.8, 0.0, 26.58, 12.06]"
A photo of lightbulb,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[349.21, 51.84, 18.6, 7.55]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[35.11, 356.0, 8.37, 22.01]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[216.44, 201.9, 5.23, 71.76]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[64.17, 186.29, 6.21, 16.9]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[116.36, 188.1, 5.07, 13.78]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[69.61, 186.75, 5.76, 15.61]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[179.7, 267.36, 4.02, 2.29]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[138.39, 338.32, 9.98, 6.59]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[138.69, 301.16, 9.47, 4.4]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[197.66, 131.22, 2.89, 10.64]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[139.66, 188.5, 4.23, 12.29]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[475.52, 109.61, 65.07, 175.13]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[158.57, 275.29, 8.2, 3.17]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[273.61, 283.35, 15.08, 12.82]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[121.24, 187.89, 3.91, 13.16]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[171.86, 284.76, 3.93, 12.32]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[138.01, 283.49, 9.41, 4.03]"
A photo of handle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[42.22, 352.35, 7.82, 21.58]"
A photo of toaster,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[36.93, 245.01, 39.2, 30.85]"
A photo of microwave_oven,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[88.96, 226.38, 60.43, 34.62]"
A photo of dishwasher,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[84.86, 280.47, 44.8, 142.33]"
A photo of painting,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[354.13, 150.13, 50.32, 64.26]"
A photo of painting,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[588.98, 162.36, 6.19, 38.43]"
A photo of painting,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[354.22, 108.75, 33.95, 26.91]"
A photo of painting,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000525083.jpg,"[65.09, 21.82, 30.81, 40.03]"
A photo of broccoli,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000084241.jpg,"[533.61, 321.19, 19.4, 19.37]"
A photo of ladle,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000084241.jpg,"[20.3, 321.62, 93.31, 32.29]"
A photo of pot,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000084241.jpg,"[88.69, 289.11, 128.39, 106.89]"
A photo of pot,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000084241.jpg,"[465.01, 277.12, 167.56, 115.06]"
A photo of pot,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000084241.jpg,"[238.65, 324.52, 124.33, 71.48]"
A photo of fork,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000084241.jpg,"[133.73, 169.72, 22.94, 30.11]"
A photo of mitten,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000084241.jpg,"[344.25, 286.67, 93.81, 75.42]"
A photo of bowl,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000084241.jpg,"[0.0, 204.34, 81.25, 46.97]"
A photo of bowl,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000084241.jpg,"[306.12, 172.62, 46.28, 26.25]"
A photo of sink,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000361621.jpg,"[0.0, 179.06, 640.0, 247.94]"
A photo of flower_arrangement,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[247.27, 339.38, 105.95, 104.5]"
A photo of sink,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[314.16, 425.87, 165.84, 163.57]"
A photo of sink,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[460.74, 407.72, 19.26, 39.31]"
A photo of sink,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[67.25, 389.1, 102.54, 39.03]"
A photo of sink,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[216.7, 363.54, 43.31, 23.95]"
A photo of faucet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[374.91, 425.86, 60.21, 104.25]"
A photo of faucet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[435.38, 379.96, 41.32, 80.3]"
A photo of faucet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[234.43, 343.15, 17.24, 55.72]"
A photo of faucet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[142.27, 361.34, 34.47, 83.78]"
A photo of vase,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[252.14, 370.14, 94.27, 73.12]"
A photo of soap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[412.83, 387.4, 26.92, 52.87]"
A photo of soap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[166.26, 362.94, 16.88, 34.34]"
A photo of soap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[186.02, 361.22, 17.16, 40.05]"
A photo of soap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[401.52, 381.67, 25.84, 50.25]"
A photo of soap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[167.78, 400.08, 24.66, 53.0]"
A photo of soap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[157.54, 392.3, 29.93, 52.33]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[352.31, 398.21, 23.12, 4.29]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[265.51, 452.26, 18.93, 14.41]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[251.1, 471.52, 63.02, 18.42]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[337.26, 378.5, 12.79, 6.96]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[285.27, 459.32, 22.46, 14.96]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[227.07, 481.34, 60.9, 11.02]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[210.72, 449.13, 62.47, 30.98]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[272.42, 462.78, 18.06, 14.21]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[206.72, 430.62, 54.54, 26.07]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[267.56, 435.12, 16.41, 8.79]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[331.49, 384.64, 25.03, 4.93]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[329.35, 394.61, 23.35, 5.57]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[260.41, 487.74, 39.24, 8.76]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[365.78, 413.12, 46.87, 29.7]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[250.63, 489.02, 49.66, 12.49]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[327.47, 404.74, 22.2, 3.2]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[340.23, 402.95, 21.39, 4.07]"
A photo of napkin,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[204.3, 370.26, 32.44, 19.43]"
A photo of television_set,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000186632.jpg,"[2.68, 208.23, 165.83, 99.63]"
A photo of shower_head,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000446574.jpg,"[217.91, 0.0, 47.07, 38.1]"
A photo of faucet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000446574.jpg,"[205.28, 360.61, 29.99, 22.22]"
A photo of faucet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000446574.jpg,"[197.11, 282.65, 31.71, 41.04]"
A photo of bathtub,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000446574.jpg,"[197.75, 381.91, 230.25, 258.09]"
A photo of soap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000446574.jpg,"[382.38, 377.91, 26.49, 12.88]"
A photo of soap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000446574.jpg,"[219.97, 23.13, 18.93, 58.66]"
A photo of shower_curtain,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000446574.jpg,"[115.49, 0.0, 84.9, 512.58]"
A photo of toilet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000446574.jpg,"[0.0, 341.01, 202.83, 298.99]"
A photo of towel_rack,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000446574.jpg,"[0.0, 132.71, 107.23, 26.3]"
A photo of towel_rack,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000446574.jpg,"[0.0, 234.56, 107.4, 31.08]"
A photo of towel_rack,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000446574.jpg,"[5.33, 15.19, 104.28, 37.24]"
A photo of bath_towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[527.36, 280.58, 49.98, 30.62]"
A photo of bath_towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[345.42, 389.81, 36.79, 20.1]"
A photo of bath_towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[343.26, 367.12, 39.76, 31.74]"
A photo of bath_towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[504.26, 352.15, 35.32, 35.82]"
A photo of bath_towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[331.81, 315.7, 53.37, 36.36]"
A photo of bath_towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[493.62, 187.41, 28.57, 44.25]"
A photo of bath_towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[533.83, 355.68, 60.87, 46.89]"
A photo of sink,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[413.31, 280.83, 91.04, 22.15]"
A photo of faucet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[463.23, 259.71, 14.21, 22.59]"
A photo of faucet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[489.05, 268.14, 19.81, 17.3]"
A photo of faucet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[439.0, 261.33, 15.19, 17.88]"
A photo of soap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[413.53, 263.32, 12.72, 4.72]"
A photo of towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[534.48, 355.9, 59.84, 47.08]"
A photo of towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[345.27, 389.83, 37.14, 21.56]"
A photo of towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[562.91, 283.89, 34.39, 7.62]"
A photo of towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[504.28, 352.13, 35.29, 35.85]"
A photo of towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[342.39, 367.75, 40.69, 30.94]"
A photo of towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[492.85, 187.32, 28.66, 44.81]"
A photo of towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[509.94, 413.63, 55.9, 13.37]"
A photo of towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[331.67, 315.56, 53.3, 36.28]"
A photo of towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[576.41, 293.6, 24.94, 12.13]"
A photo of towel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[528.31, 280.2, 48.58, 32.09]"
A photo of toilet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000210855.jpg,"[195.39, 249.55, 73.28, 143.58]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000488592.jpg,"[48.1, 500.1, 53.37, 57.6]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000488592.jpg,"[272.31, 510.55, 13.92, 37.02]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000488592.jpg,"[194.74, 460.48, 15.1, 23.06]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000488592.jpg,"[293.79, 536.13, 18.56, 30.4]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000488592.jpg,"[0.0, 508.37, 14.95, 44.86]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000488592.jpg,"[168.21, 464.03, 10.96, 25.99]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000488592.jpg,"[179.23, 461.68, 22.84, 25.4]"
A photo of lantern,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000488592.jpg,"[220.9, 410.22, 5.14, 5.62]"
A photo of lantern,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000488592.jpg,"[206.9, 396.8, 12.22, 15.01]"
